exp_version    method    data_size    system     obs    snr      iinit  eq        duration  expr                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          val_TE                                                                                             val_TE_mean  test_TE                                                                                             test_TE_nanmean    TD_auto    TD_manual    complexity_norm    TD_auto_norm    TD_manual_norm
e2             dso       large        bacres     xy     13           3  x      3213.18      x*cos(x - exp(1.39839143423057/(0.6074410418746478 + 0.9951083199579063/(1.00308628141507*y**2 + 1.001813696039261)))) + 0.9979009067045354                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   [1.9637705725965813, 2.80995401745483, 1.981418712256208, 1.0016106643504736]                      1.93919      [1.9696043028086856, 1.9865970176210603, 1.9981370467706947, 2.9120240903989822]                        2.21659              3            3          1.66667          1                 1
e2             dso       large        bacres     xy     13           0  y      3615.41      0.9999923872447168*(x**2 - y)*cos(y)/(y*cos(1.0002442994695075*y))                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            [0.867088801815007, 0.8041488572980559, 0.826441967407939, 0.84652327702714]                       0.836051     [0.8890753291888966, 1.03611846056945, 7.297186469905789, 0.8486913653919556]                           2.51777              2            2          0.666667         1                 1
e2             dso       large        barmag     xy     13           1  x      3742.65      x*exp(cos(2.2026175573568336*x*y))*sin(x*(log(x) - 0.9283323716659131))                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       [1.1404758800657335, 3.785950922754896, 1.2368077608348065, 1.6065728447692107]                    1.94245      [1.6617174896447113, 1.0360610165511348, 1.2926552963247586, 0.7227205821417224]                        1.17829              3            3          1.35294          1.5               1.5
e2             dso       large        barmag     xy     13           1  y      5009.96      (0.210983319966966*y + 0.08546695222824685*cos(3.3211845229016157*x/y) - 1.2743217098504916)*log(y + 0.6098755810767772)/sin(y)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               [0.9478148274412906, 0.8087256166635899, 0.5779510488217552, 0.9567979145546488]                   0.822822     [15.519349384197714, 1.051907847963638, 1.2273606024499704, 1.8341711280981328]                         4.9082               5            5          3                2.5               2.5
e2             dso       large        glider     xy     13           2  x      3801.63      -0.9625172209460149 + (4.9895752866286765e-5*y*(x + y)/sin(x + y*(1.0043140956935785*x - x*exp(-y)/y)) + 0.3655077182561709)/x                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                [0.729720716517381, 0.8027141326751195, 0.8733579434374646, 0.665065865341533]                     0.767715     [0.6376800610360358, 1.2503690365156657, 1.33312299490701, 0.8259020485415385]                          1.01177              4            4          0.583333         2                 2
e2             dso       large        glider     xy     13           2  y      3795.71      x/(cos(0.8320819937274844*x + 1.007863712090101*y + 0.9952546602020769) + 1.012946921415286)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  [0.7641285458525005, 0.5464131049679402, 0.7352576126827648, 0.749107827016896]                    0.698727     [0.8772978830072516, 0.5507566685944758, 0.6469115490504407, 0.6581413885886003]                        0.683277             3            3          1.38462          1.5               1.5
e2             dso       large        lv         xy     13           1  x      8156.41      -1.7928868856077207*x*y                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       [0.3033148757415752, 0.314531335539704, 0.3928053520683736, 0.2762756310188857]                    0.321732     [0.4314265955032332, 3.75387417020146, 3.549874968457342, 0.349004671240172]                            2.02105              2            2          0.307692         0.666667          0.666667
e2             dso       large        lv         xy     13           1  y      8818.94      -y*log(0.1843198431622929*exp(1.6604899338512844*y + 1.6604899338512844*sin(x - y))) - 0.0007080582004716822/y                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                [0.8578607663897001, 0.8357469367840821, 0.9220246191947672, 0.7796070019232748]                   0.84881      [0.977221652166997, 2.733536220774926, 3.5040859509065476, 0.8917692835806091]                          2.02665              3            3          1.92308          1                 1
e2             dso       large        predprey   xy     13           3  x      8122.55      x*y*(-0.10524414471480946 - sin(1.5902056657157455*x*y - x + y)/y) + 0.4842263426633425                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       [0.956815793869419, 0.9469823762278948, 0.931868435557468, 0.953180789471162]                      0.947212     [1.0098344004461257, 0.9622404797249874, 0.9597743592615043, 0.9826607725739586]                        0.978628             6            6          1.05             2                 2
e2             dso       large        predprey   xy     13           0  y      3419.68      x*y*cos(3.1379190749307677*x - 1.9460550974469556*y + 3.9785980920454877)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     [0.9656313858878104, 1.5296216366684556, 0.9158241551240004, 1.4076748558644274]                   1.20469      [2.098166244252959, 1.4830627428184067, 0.9588114188728697, 2.353556383366472]                          1.7234               3            3          0.764706         1.5               1.5
e2             dso       large        shearflow  xy     13           3  x      6899.15      -sin(x - y + 0.52495776796286466 + y/x - (1.753420217962014*y + 2.2990819897804574)/x)/x                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [1.1102703946842447, 1.1487815328996112, 1.0101848722162972, 0.9694369417499732]                   1.05967      [2.798237440510167, 1.317303164815945, 1.3194869275193697, 0.9593193430965505]                          1.59859              2            2          2.5              2                 2
e2             dso       large        shearflow  xy     13           2  y      4564.46      y*cos(y*(1.292680940398132 - 1.9002167859686296*y))                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           [1.788555232455579, 1.093895371194673, 1.0980649852709758, 1.062715747215497]                      1.26081      [1.0592062352466713, 1.6512733798087185, 1.6614591695259082, 1.0775204679176646]                        1.36236              3            3          0.684211         1.5               1.5
e2             dso       large        vdp        xy     13           3  x      4492.06      0.9529676465495709*y                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          [0.3767905354873308, 0.2365197198277867, 0.2329857254247674, 0.5707697321078159]                   0.354266     [0.31782995222813587, 0.45798702758095605, 0.4520672076092878, 0.36193906338853044]                     0.397456             0            0          1                0                 0
e2             dso       large        vdp        xy     13           0  y      6931.23      -x + (-0.5632395650097718*x**2 + cos(x - 0.0647078581580256))*(1.144451337821638*y + 0.2598733273833852)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [0.4738323011794608, 0.3979586094202442, 0.4017450865849987, 0.8848387657182267]                   0.539594     [0.6637799404651163, 0.47519813236805664, 0.6327320195967783, 0.6053983751772392]                       0.594277             4            4          2.46154          1.33333           1.33333
e2             dso       large        stl        xy     13           2  x      9863.45      29.538186723109243*y*cos(log(0.26111435691756038*x*y + 5.3191969552846384))                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   [0.2724736249101406, 0.2546971170514457, 0.3632742364131978, 0.2547350133599857]                   0.286295     [nan, 0.31971353084573645, 0.2637138536090239, 0.3323625669551849]                                      0.305263             5            5          0.722222         1.25              1.25
e2             dso       large        stl        xy     13           3  y     11960.6       2.8527369319774084*x*exp(-0.17956836134810084*y*(x + 2*sin(x) + 0.8276653282164997))                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          [0.2771556485822345, 0.2780165651551073, 0.2900798291240278, 0.2948556144718693]                   0.285027     [0.29472284381360453, 0.270430227535306, 0.4927951764542797, 0.5522686610131367]                        0.402554             5            5          1.11111          1.25              1.25
e2             dso       large        cphase     xy     13           3  x      3759.86      exp(exp(1.3836789690978235*cos(1.310730966497019*x)))                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         [0.665369425417801, 0.7335392754263177, 0.5010188605947156, 0.9573018390556272]                    0.714307     [0.44033455556989726, 0.765761623872349, 0.5645108334746661, 0.48961406153298304]                       0.565055             5            5          0.6              1.25              1.25
e2             dso       large        cphase     xy     13           2  y      3729.13      0.6644650826860633*exp(exp(exp(cos(2.021854376650282 - 1.2492883048678207/(-y + 2.820509014632869*exp(y) - 1.0088697461559756)))))                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            [0.5260018333887119, 0.4919623890391835, 0.495208927752839, 0.5455729813489613]                    0.514687     [0.5856966582617198, 0.5019575211518462, 0.43088392930801594, 0.6155075513598693]                       0.533511             3            3          3.625            1.5               1.5
e2             dso       large        lorenz     xyz    13           0  x      7268.45      -7.17353993708141*x + 7.17353993708141*y                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [0.3508818529576942, 0.5686945000246206, 0.3009008056030717, 0.34313308544353]                     0.390903     [0.2776042902948749, 0.266537198213522, 0.41592500771556923, 0.2494134504890868]                        0.30237              0            0          1                0                 0
e2             dso       large        lorenz     xyz    13           0  y      7853.84      (x*y - sin(y))*(-0.09111265065262836*x + 0.06440455395581999*y + 0.078574170324057958*sin(x) - 0.04293913501715842)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           [1.3907586925572974, 2.2682409786262463, 1.168431444549055, 1.2814764198060506]                    1.52723      [1.0835364187343013, 1.0332725326521328, 1.6121184913086535, 1.0175913665240242]                        1.18663             11           11          5                3.66667           3.66667
e2             dso       large        lorenz     xyz    13           1  z      5178.04      0.2585194834950587*x*(x + y) + y - z                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          [0.9305306628587776, 2.9664949391077484, 1.9257664175268503, 0.9222622952076102]                   1.68626      [1.0580858206277421, 1.0657992203672166, 2.3480735819141234, 1.636606815278803]                         1.52714              2            2          2                1                 1
e2             proged    large        bacres     xy     13           3  x        44.5785    -0.0120045023519642*x*y + 6.57151717078355                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    [0.8400675108311212, 0.9255824261007516, 0.766766258098862, 0.775012414979924]                     0.826857     [0.826813673579434, 0.7816677031913973, 0.7755085550023896, 1.0111611556603086]                         0.848788             3            3          0.333333         1                 1
